Country,Year,CO2_Emissions
France,2022,4.391103527088109
France,2023,4.30946285965046
France,2024,4.639494195020033
France,2025,4.1397534540859064
Italy,2015,5.601990224221282
Italy,2016,6.462396861864464
Italy,2017,5.473312660306723
Italy,2018,5.289869444724781
Italy,2019,6.153714607517791
Italy,2020,5.143128713056227
Italy,2021,5.234684643020001
Italy,2022,5.558462305320322
Italy,2023,5.626788453775817
Italy,2024,5.462556707986619
Italy,2025,5.939060420119589
Spain,2015,5.622670097301281
Spain,2016,5.341455416847761
Spain,2017,5.296648252664356
Spain,2018,4.663952426604948
Spain,2019,4.5306500592893775
Spain,2020,4.9059260635379855
Spain,2021,5.221462716237712
Spain,2022,4.752189358296817
Spain,2023,4.531597304954861
Spain,2024,4.775651048881056
Spain,2025,4.359838029234085
Netherlands,2015,10.284648664619613
Netherlands,2016,8.952527497786605
Netherlands,2017,9.049157839754706
Netherlands,2018,8.331538580816156
Netherlands,2019,8.879280469274736
Netherlands,2020,8.569567329258563
Netherlands,2021,8.522995219062166
Netherlands,2022,9.709197857845353
Netherlands,2023,8.511312590332631
Netherlands,2024,9.790210161995173
Netherlands,2025,8.451323546544776
Sweden,2015,3.637058383519907
Sweden,2016,3.9222883479278363
Sweden,2017,4.08295096600548
Sweden,2018,3.548798900910197
Sweden,2019,4.264661431489163
Sweden,2020,3.6076451448997533
Sweden,2021,3.642613414490421
Sweden,2022,3.7839130877093763
Sweden,2023,3.5689849577472006
Sweden,2024,3.4107676741110273
Sweden,2025,3.726005751539761
Norway,2015,7.183215001969571
Norway,2016,6.820985046058187
Norway,2017,6.577578569961127
Norway,2018,7.109122073671494
Norway,2019,7.375651029884529
Norway,2020,7.099211526131703
Norway,2021,6.629152448861458
Norway,2022,7.009818542360505
Norway,2023,7.174944273573063
Norway,2024,7.0697383277367605
Norway,2025,7.132659059011857
Iceland,2015,8.314074133338625
Iceland,2016,8.042477535444018
Iceland,2017,7.807844596945592
Iceland,2018,7.660113791239142
Iceland,2019,7.550409602191016
Iceland,2020,7.354719756132873
Iceland,2021,7.079940020362108
Iceland,2022,8.037393398281345
Iceland,2023,6.782827757950299
Iceland,2024,7.738088492878187
Iceland,2025,7.635552382750297
India,2015,1.819482902692152
India,2016,2.0205393231579416
India,2017,1.8953832484373854
India,2018,2.108435415879536
India,2019,2.3175866097334183
India,2020,1.905297039374609
India,2021,2.2630742624347344
India,2022,2.1873605726453484
India,2023,2.535214015523095
India,2024,2.3422688598467993
India,2025,2.7705942244122173
China,2015,7.472579138667483
China,2016,8.469972059846791
China,2017,7.139805897350714
China,2018,7.852331885052337
China,2019,8.62355189656728
China,2020,8.490719504637461
China,2021,7.6634474633747445
China,2022,8.98859464801142
China,2023,8.971290642693395
China,2024,9.289658083612462
China,2025,9.007532927348906
Japan,2015,9.02842976911136
Japan,2016,9.46616731145934
Japan,2017,9.276637896522352
Japan,2018,8.97218115764123
Japan,2019,9.857141340120105
Japan,2020,8.972980750511837
Japan,2021,8.561979082046541
Japan,2022,8.64377100748456
Japan,2023,8.305527465531215
Japan,2024,8.201605108662795
Japan,2025,8.90355022927334
South Korea,2015,11.32045641804974
South Korea,2016,12.254199671889502
South Korea,2017,11.445609596338628
South Korea,2018,10.545481891509475
South Korea,2019,12.567369182825049
South Korea,2020,10.842993815600945
South Korea,2021,10.400539926291472
South Korea,2022,12.006446259926063
South Korea,2023,12.130613866260042
South Korea,2024,10.541060405802936
South Korea,2025,11.281444857964612
Australia,2015,16.649320493497097
Australia,2016,14.798802891058429
Australia,2017,16.379976257712777
Australia,2018,14.541897153549652
Australia,2019,16.61976428485381
Australia,2020,15.855627530225343
Australia,2021,14.735886219907174
Australia,2022,13.99682710804431
Australia,2023,16.400545467268163
Australia,2024,14.570473294985327
Australia,2025,14.874152156127096
New Zealand,2015,7.901048189382367
New Zealand,2016,6.986051226257871
New Zealand,2017,6.757531922646121
New Zealand,2018,7.417059420810182
New Zealand,2019,6.79731336068725
New Zealand,2020,7.2741857629504905
New Zealand,2021,6.757010473553908
New Zealand,2022,7.073896518383512
New Zealand,2023,6.990147360902991
New Zealand,2024,6.992282809055599
New Zealand,2025,6.397970540173424
South Africa,2015,8.432954038266445
South Africa,2016,7.180440062100914
South Africa,2017,7.188418652795399
South Africa,2018,8.42722174395099
South Africa,2019,7.007750111556332
South Africa,2020,7.659661107298863
South Africa,2021,7.638256507931094
South Africa,2022,7.6304188003376385
South Africa,2023,7.051568090261551
South Africa,2024,6.819139159686715
South Africa,2025,6.89972960476286
United States,2015,14.317222372608104
United States,2016,15.078988833089179
United States,2017,14.441404208387068
United States,2018,14.125169665922362
United States,2019,13.618004170794578
United States,2020,14.934221631376843
United States,2021,15.520175752585532
United States,2022,14.846671349212354
United States,2023,14.023951174390943
United States,2024,15.36277530097326
United States,2025,14.057471453355253
Canada,2015,14.651367363025816
Canada,2016,14.729652861032852
Canada,2017,13.308305085520463
Canada,2018,12.86188863592058
Canada,2019,12.906282526660343
Canada,2020,12.494368742788852
Canada,2021,12.770434929534742
Canada,2022,13.811311597277205
Canada,2023,14.166084903718449
Canada,2024,12.571549010668877
Canada,2025,12.868913307820069
Mexico,2015,3.820208010032274
Mexico,2016,3.538122033140109
Mexico,2017,3.77642600792515
Mexico,2018,3.541319391898474
Mexico,2019,3.4205596128612843
Mexico,2020,3.5788299658603497
Mexico,2021,3.645433062710922
Mexico,2022,3.5141199894337394
Mexico,2023,3.4074959386030077
Mexico,2024,4.025444427251945
Mexico,2025,3.424538779059873
Brazil,2015,2.7025525555149024
Brazil,2016,2.5170180629770638
Brazil,2017,2.5329781169494954
Brazil,2018,2.6071546787546502
Brazil,2019,2.280381010396646
Brazil,2020,2.3634599276002133
Brazil,2021,2.3475937906988733
Brazil,2022,2.6677453077087696
Brazil,2023,2.4413183817539723
Brazil,2024,2.5239836201161756
Brazil,2025,2.592380975832699
Argentina,2015,4.119282681921311
Argentina,2016,4.56133741818603
Argentina,2017,4.255478254830739
Argentina,2018,4.17266829737143
Argentina,2019,3.935378989015273
Argentina,2020,4.0596382519526415
Argentina,2021,3.861685011344743
Argentina,2022,4.483421101454082
Argentina,2023,4.68885576910977
Argentina,2024,4.030921784941559
Argentina,2025,4.435231176166696
Colombia,2015,1.7516844136841994
Colombia,2016,2.0765148179614985
Colombia,2017,1.7360051219641435
Colombia,2018,1.9229250823506518
Colombia,2019,1.6307432301910048
Colombia,2020,1.887551687595986
Colombia,2021,1.9573803479742233
Colombia,2022,1.9708565986118072
Colombia,2023,2.0618609108416486
Colombia,2024,1.8923589758757615
Colombia,2025,1.9914028962405101
Peru,2015,2.085023505064716
Peru,2016,2.1931710278304073
Peru,2017,1.9040609559523949
Peru,2018,2.1491307036270344
Peru,2019,1.9755674820222393
Peru,2020,1.9832718869938257
Peru,2021,1.9952167599046302
Peru,2022,2.001916733699322
Peru,2023,2.036664892310324
Peru,2024,2.3784125576537103
Peru,2025,2.2635701548704743
Chile,2015,4.144767055466978
Chile,2016,4.110673524246815
Chile,2017,4.441059045953221
Chile,2018,4.217261469717396
Chile,2019,3.8249066536926355
Chile,2020,4.355752153670321
Chile,2021,4.064040715182694
Chile,2022,4.0819296307342565
Chile,2023,4.165891948328225
Chile,2024,4.556673042000566
Chile,2025,4.19542476686195
United Kingdom,2015,6.913681618909486
United Kingdom,2016,6.844153361223904
United Kingdom,2017,5.6503780805009205
United Kingdom,2018,6.335487928906382
United Kingdom,2019,6.034371792436396
United Kingdom,2020,5.38011867344558
United Kingdom,2021,5.916434934173622
United Kingdom,2022,5.067803835373603
United Kingdom,2023,5.340375552114114
United Kingdom,2024,5.332324549852425
United Kingdom,2025,5.133049698648001
Germany,2015,8.6781668967612
Germany,2016,9.190779897756762
Germany,2017,9.431900580870762
Germany,2018,7.97614198105059
Germany,2019,9.37905880270236
Germany,2020,8.983938537636062
Germany,2021,8.569806839300975
Germany,2022,7.867068407229435
Germany,2023,8.035496385054588
Germany,2024,7.591393859640718
Germany,2025,8.38356263768735
France,2015,5.1310795161564515
France,2016,4.329282952269578
France,2017,5.160995008873922
France,2018,4.3147658043302615
France,2019,5.016001810883805
France,2020,4.6331951000446185
France,2021,4.4161254446394045
France,2022,4.939831046309279
France,2023,4.549557836538947
France,2024,4.192138186203349
France,2025,4.532147871626817
Italy,2015,6.405183675057208
Italy,2016,5.405525104051613
Italy,2017,6.223902428125702
Italy,2018,6.10562949297156
Italy,2019,6.073108854198592
Italy,2020,5.142125859831924
Italy,2021,5.3954394530097165
Italy,2022,5.833003606355512
Italy,2023,5.598643549310394
Italy,2024,5.440265485311677
Italy,2025,5.85271460718129
Spain,2015,4.774633482038282
Spain,2016,4.746391232246145
Spain,2017,5.2574509542692915
Spain,2018,4.752152595502266
Spain,2019,5.146903036307545
Spain,2020,4.9746203886558025
Spain,2021,5.097003583684319
Spain,2022,4.433169286622917
Spain,2023,5.080869982984209
Spain,2024,4.558641507912776
Spain,2025,4.988083647694846
Netherlands,2015,9.88617056108111
Netherlands,2016,9.42453473391757
Netherlands,2017,8.780448751555978
Netherlands,2018,8.38430187608778
Netherlands,2019,9.141688497822855
Netherlands,2020,8.648414433478047
Netherlands,2021,9.40508865547233
Netherlands,2022,9.147879267476316
Netherlands,2023,9.8043624263759
Netherlands,2024,8.789150758288198
Netherlands,2025,9.260382546168778
Sweden,2015,3.6449074357086166
Sweden,2016,3.9080314167103234
Sweden,2017,3.5231381067864973
Sweden,2018,3.761088997488251
Sweden,2019,3.9865357046191425
Sweden,2020,3.9499074524527003
Sweden,2021,4.169334892263871
Sweden,2022,4.044759927464564
Sweden,2023,3.6433903269987495
Sweden,2024,3.7115980151562344
Sweden,2025,3.7192114120662065
Norway,2015,6.474128211506974
Norway,2016,6.673357881919186
Norway,2017,6.879215658343418
Norway,2018,7.211998614863608
Norway,2019,6.180419900893434
Norway,2020,6.43422569581257
Norway,2021,6.250807285471627
Norway,2022,6.492537096752096
Norway,2023,6.8546390358294955
Norway,2024,7.035835696648789
Norway,2025,6.672864457940481
Iceland,2015,7.647139963043611
Iceland,2016,7.235998245188012
Iceland,2017,7.622153993130648
Iceland,2018,6.955144862538211
Iceland,2019,7.823793353280571
Iceland,2020,7.03748799239455
Iceland,2021,7.2681022484017985
Iceland,2022,6.774577051598149
Iceland,2023,7.106339743046122
Iceland,2024,7.168372329991615
Iceland,2025,7.7238143773765415
India,2015,1.7221070662264122
India,2016,2.0292645747516653
India,2017,1.8421366980440312
India,2018,1.9486121588385579
India,2019,2.3072552224142084
India,2020,1.8488157417951232
India,2021,2.0739318541079785
India,2022,2.3984321140041924
India,2023,2.2917773478634795
India,2024,2.623387911127548
India,2025,2.7093434867458623
China,2015,7.067333692262166
China,2016,7.625922909318086
China,2017,7.049586755299677
China,2018,7.883713280174995
China,2019,7.221929191000646
China,2020,7.89815115320893
China,2021,8.097924586285542
China,2022,8.45720246958719
China,2023,9.174712704613906
China,2024,8.870478228091903
China,2025,9.405004414932465
Japan,2015,9.24049566599582
Japan,2016,10.018628589802853
Japan,2017,8.459950925259626
Japan,2018,9.948244090051583
Japan,2019,8.940180393930808
Japan,2020,8.195916293648056
Japan,2021,9.878508911889373
Japan,2022,8.450232114816508
Japan,2023,9.507707472858575
Japan,2024,8.032576674992157
Japan,2025,9.540188701905654
South Korea,2015,13.171760971339722
South Korea,2016,12.77996548477448
South Korea,2017,12.364434615651248
South Korea,2018,11.543173462991458
South Korea,2019,11.287539493325319
South Korea,2020,11.293999968662908
South Korea,2021,11.683823537188742
South Korea,2022,11.387922334629131
South Korea,2023,11.708703520031023
South Korea,2024,10.247410953628723
South Korea,2025,10.096177252603121
Australia,2015,17.706474781357432
Australia,2016,15.743812404038398
Australia,2017,16.665175900845952
Australia,2018,16.524368203856913
Australia,2019,15.312310431986148
Australia,2020,16.56606058382248
Australia,2021,15.688255926112523
Australia,2022,16.52290980964706
Australia,2023,14.147210028130038
Australia,2024,15.435409521219128
Australia,2025,15.824249699024683
New Zealand,2015,6.969173434671092
New Zealand,2016,7.61455906752639
New Zealand,2017,7.484424759769305
New Zealand,2018,6.516756124324511
New Zealand,2019,6.420633517080371
New Zealand,2020,7.205567716311255
New Zealand,2021,7.497073335764295
New Zealand,2022,7.4055355878911
New Zealand,2023,7.26274405956444
New Zealand,2024,6.2585767515168715
New Zealand,2025,7.056470149404484
South Africa,2015,7.877530691391638
South Africa,2016,7.349289011566249
South Africa,2017,7.22747513687264
South Africa,2018,7.240557303349464
South Africa,2019,7.55866437916831
South Africa,2020,7.783603331829688
South Africa,2021,7.567950615268183
South Africa,2022,6.899738876953382
South Africa,2023,8.08572045997785
South Africa,2024,7.584313977552108
South Africa,2025,7.704707631995325
United States,2015,14.234538486017685
United States,2016,14.855661958950227
United States,2017,15.715094441077595
United States,2018,14.02574898298033
United States,2019,14.686048792267203
United States,2020,13.524927303471317
United States,2021,13.977103561355747
United States,2022,14.234878460609957
United States,2023,15.38604253967157
United States,2024,12.7159602860285
United States,2025,14.892615136446057
Canada,2015,14.849800966384482
Canada,2016,14.260986468372451
Canada,2017,12.966300964393474
Canada,2018,14.683967228675378
Canada,2019,13.78327098736232
Canada,2020,13.198108812935233
Canada,2021,12.911692626962378
Canada,2022,12.823939837337994
Canada,2023,13.00152184542908
Canada,2024,14.915128203755591
Canada,2025,12.488466731084968
Mexico,2015,3.8570152671554254
Mexico,2016,3.9013532796614867
Mexico,2017,3.6642557021803794
Mexico,2018,3.415526861350824
Mexico,2019,3.278034645099499
Mexico,2020,3.8138886970125987
Mexico,2021,3.781844773223003
Mexico,2022,3.5423866041953462
Mexico,2023,3.402099399711994
Mexico,2024,3.710804686955135
Mexico,2025,3.5920888684491756
Brazil,2015,2.4889491057262543
Brazil,2016,2.2546971202351203
Brazil,2017,2.2364936022019357
Brazil,2018,2.581301886864594
Brazil,2019,2.246803047101274
Brazil,2020,2.416265188260711
Brazil,2021,2.3236456137413932
Brazil,2022,2.6460736606809188
Brazil,2023,2.338508077981076
Brazil,2024,2.683254958341829
Brazil,2025,2.6594534283112448
Argentina,2015,4.566667115655716
Argentina,2016,4.528375260934768
Argentina,2017,3.9786431226686902
Argentina,2018,3.9271463779785227
Argentina,2019,4.307620253831517
Argentina,2020,3.848434996740855
Argentina,2021,3.8264984255894383
Argentina,2022,4.334085170225898
Argentina,2023,3.949876132813462
Argentina,2024,4.382088559274808
Argentina,2025,4.3652021812405915
Colombia,2015,1.782963406799957
Colombia,2016,1.824380655163226
Colombia,2017,1.8788635754989964
Colombia,2018,1.9006797008580854
Colombia,2019,1.8331069054795261
Colombia,2020,1.7927214248424668
Colombia,2021,1.7975816041480863
Colombia,2022,1.8448713409713877
Colombia,2023,2.0580045594399117
Colombia,2024,2.050910393208821
Colombia,2025,2.28872826563526
Peru,2015,2.0194255208785106
Peru,2016,2.182130207650819
Peru,2017,2.0898172126516674
Peru,2018,2.084916352057803
Peru,2019,1.89571950133348
Peru,2020,2.173214187164879
Peru,2021,2.29806144256118
Peru,2022,2.2128134494328244
Peru,2023,2.4043941594218823
Peru,2024,2.119981196357182
Peru,2025,2.28482345377578
Chile,2015,4.174519609573329
Chile,2016,4.291876206581029
Chile,2017,3.9487112647148424
Chile,2018,4.207179139367167
Chile,2019,3.9768868287479355
Chile,2020,3.9320193828846373
Chile,2021,4.247307456648157
Chile,2022,4.113785748505498
Chile,2023,4.447129638480387
Chile,2024,4.770725481714059
Chile,2025,4.50753935019726
United Kingdom,2015,6.710827304602011
United Kingdom,2016,6.055061377983556
United Kingdom,2017,6.665565884346569
United Kingdom,2018,5.791108199343228
United Kingdom,2019,6.117882192483357
United Kingdom,2020,5.798724054714585
United Kingdom,2021,5.5965049527061925
United Kingdom,2022,5.531387911291114
United Kingdom,2023,5.515941251887333
United Kingdom,2024,4.939153510247779
United Kingdom,2025,5.7826916980883665
Germany,2015,8.222014829499761
Germany,2016,9.5054151611605
Germany,2017,8.29621674275167
Germany,2018,9.27409978625531
Germany,2019,7.971756271787799
Germany,2020,7.934282909494326
Germany,2021,8.381500033205377
Germany,2022,8.874140082281555
Germany,2023,8.148264025448379
Germany,2024,8.204787174283402
Germany,2025,8.588125389270594
France,2015,5.0600248319287795
France,2016,4.954094754060712
France,2017,5.109296468160498
France,2018,4.365169659486292
France,2019,4.648913527379651
France,2020,4.811671704331359
France,2021,4.841223711410711
France,2022,4.596698648327739
France,2023,4.752233754769632
France,2024,4.63230132221589
France,2025,3.956358956584615
Italy,2015,5.506647518562477
Italy,2016,6.254705514253468
Italy,2017,6.120071860851587
Italy,2018,6.1753479777285545
Italy,2019,5.652639091767527
Italy,2020,5.390660688945639
Italy,2021,5.882875137859527
Italy,2022,5.212955542029098
Italy,2023,5.569789889328525
Italy,2024,5.2073036558207955
Italy,2025,5.745879576632199
Spain,2015,4.756985655610289
Spain,2016,4.993219752047698
Spain,2017,5.132037029073751
Spain,2018,5.35268135729683
Spain,2019,4.638169592978708
Spain,2020,5.20144814185927
Spain,2021,4.690731632101177
Spain,2022,5.259167509829963
Spain,2023,4.478185245172132
Spain,2024,4.517386189479108
Spain,2025,5.146778982908369
Netherlands,2015,9.578760037197242
Netherlands,2016,10.222820898617444
Netherlands,2017,9.275503178159278
Netherlands,2018,9.16349358880081
Netherlands,2019,9.42474392514159
Netherlands,2020,9.844622748225255
Netherlands,2021,9.263830104563134
Netherlands,2022,9.393032656109108
Netherlands,2023,9.20453998176715
Netherlands,2024,9.180192489771443
Netherlands,2025,8.269853757578208
Sweden,2015,4.277890807995608
Sweden,2016,4.262974118252355
Sweden,2017,4.047182746901428
Sweden,2018,3.754367055253097
Sweden,2019,3.807685353655172
Sweden,2020,3.723267546350004
Sweden,2021,3.6865054702878854
Sweden,2022,3.6308860170347783
Sweden,2023,3.7379640095268716
Sweden,2024,3.9316535051819157
Sweden,2025,3.7883612304070495
Norway,2015,6.576664544984435
Norway,2016,6.250657139733764
Norway,2017,6.857150808437409
Norway,2018,6.2247778996327945
Norway,2019,7.0949536142058
Norway,2020,6.411805025668907
Norway,2021,6.636173869409136
Norway,2022,6.76890496908104
Norway,2023,6.161064607523354
Norway,2024,7.0230088577073815
Norway,2025,7.1188094874659535
Iceland,2015,8.28992175297132
Iceland,2016,7.27674748600684
Iceland,2017,7.769228631633997
Iceland,2018,7.4589168782834525
Iceland,2019,7.450656128422054
Iceland,2020,7.760350418796161
Iceland,2021,7.290011569614525
Iceland,2022,7.503307884184269
Iceland,2023,6.97266774331713
Iceland,2024,7.403738152144813
Iceland,2025,6.942179200766182
India,2015,1.6957527486738442
India,2016,2.0303039231703854
India,2017,1.839274585450594
India,2018,1.9486188078453814
India,2019,2.381076834263497
India,2020,2.1604330300318435
India,2021,2.0741977541157124
India,2022,2.332575786365401
India,2023,2.295398406046492
India,2024,2.49189986397687
India,2025,2.8547389239362255
China,2015,7.554362933911467
China,2016,7.127991548242535
China,2017,7.52395418841732
China,2018,7.710941786358498
China,2019,7.344827110664767
China,2020,7.879603760044033
China,2021,8.62255344301395
China,2022,8.890647455673614
China,2023,9.208979720696775
China,2024,8.849026497399993
China,2025,8.203392993878916
Japan,2015,9.876154619794685
Japan,2016,8.812147020185954
Japan,2017,9.970213079140173
Japan,2018,9.335041775927843
Japan,2019,9.198366009291535
Japan,2020,9.444036628652727
Japan,2021,9.460315910018544
Japan,2022,8.289267212298265
Japan,2023,8.434952357843278
Japan,2024,9.137248054219532
Japan,2025,8.125372897861231
South Korea,2015,11.479650369829745
South Korea,2016,11.655278329858573
South Korea,2017,10.821417647292122
South Korea,2018,11.6131632965769
South Korea,2019,11.592432584260942
South Korea,2020,10.699629997809623
South Korea,2021,10.712604945414164
South Korea,2022,11.260157887226141
South Korea,2023,11.553291308850238
South Korea,2024,11.89268186140622
South Korea,2025,11.286356339113913
Australia,2015,17.475813208257225
Australia,2016,16.406031404736673
Australia,2017,14.625975467694023
Australia,2018,15.122832555425086
Australia,2019,14.195556399409512
Australia,2020,16.435758565897267
Australia,2021,14.915966367031904
Australia,2022,14.386231130644827
Australia,2023,14.366936788471486
Australia,2024,13.928586419852179
Australia,2025,13.798057587839462
New Zealand,2015,7.156320497898025
New Zealand,2016,7.556434159297403
New Zealand,2017,7.527786672375739
New Zealand,2018,6.938879731000694
New Zealand,2019,6.356042692277029
New Zealand,2020,6.886624709398287
New Zealand,2021,6.355474156472198
New Zealand,2022,6.377299856237294
New Zealand,2023,7.3517061896476505
New Zealand,2024,7.4407639347402
New Zealand,2025,6.868710409882791
South Africa,2015,7.206070817148794
South Africa,2016,7.8569967154335325
South Africa,2017,8.358010761882628
South Africa,2018,7.067732101146163
South Africa,2019,7.58692743150112
South Africa,2020,7.587136341677489
South Africa,2021,6.679048018039778
South Africa,2022,7.881905998690912
South Africa,2023,7.666958380370107
South Africa,2024,7.88454332425851
South Africa,2025,7.207983182519385
United States,2015,16.7406136231651
United States,2016,14.654867998265278
United States,2017,15.07854027976465
United States,2018,14.786025883942683
United States,2019,13.922329408649622
United States,2020,12.769937100373017
United States,2021,15.48000073992272
United States,2022,15.283821550215528
United States,2023,14.174437603299456
United States,2024,14.400002204313383
United States,2025,14.386954771303978
Canada,2015,13.152109540935404
Canada,2016,12.871129200494908
Canada,2017,13.304123420139105
Canada,2018,13.952812924109097
Canada,2019,14.633825018985561
Canada,2020,14.700040479120986
Canada,2021,12.731328260526938
Canada,2022,14.384486148326001
Canada,2023,15.045939721236905
Canada,2024,14.071114352300317
Canada,2025,13.960970152410724
Mexico,2015,3.7755685710386877
Mexico,2016,3.717723973601969
Mexico,2017,3.7990478844867606
Mexico,2018,3.4383215319361162
Mexico,2019,3.4430221817833284
Mexico,2020,3.3883058316148937
Mexico,2021,3.4198925828392355
Mexico,2022,3.6632924728470893
Mexico,2023,3.991685556199404
Mexico,2024,3.706557309083689
Mexico,2025,4.061934521760379
Brazil,2015,2.556043403993249
Brazil,2016,2.40053474443286
Brazil,2017,2.2464911583144596
Brazil,2018,2.3197076744203073
Brazil,2019,2.4998087066903847
Brazil,2020,2.2852125367662874
Brazil,2021,2.6334426382893734
Brazil,2022,2.7274335518935446
Brazil,2023,2.6471399651024767
Brazil,2024,2.6843218332268726
Brazil,2025,2.5242885394646755
Argentina,2015,4.400450820017348
Argentina,2016,4.387468193831407
Argentina,2017,4.002240114070447
Argentina,2018,4.610686303288655
Argentina,2019,4.460939656815346
Argentina,2020,3.665383353093935
Argentina,2021,3.828371177473741
Argentina,2022,4.525028776800372
Argentina,2023,4.237974620625289
Argentina,2024,4.701034579843915
Argentina,2025,4.312965249790928
Colombia,2015,1.9359367255802564
Colombia,2016,1.8083006366479573
Colombia,2017,1.6468637116508484
Colombia,2018,1.8556961370820597
Colombia,2019,1.746901137575752
Colombia,2020,1.8673649462607447
Colombia,2021,2.015160600460838
Colombia,2022,1.8150902136387763
Colombia,2023,1.9337755263361585
Colombia,2024,1.9184911989479168
Colombia,2025,2.0527685891251606
Peru,2015,1.8992834749875545
Peru,2016,1.8888361943032799
Peru,2017,1.938870946825484
Peru,2018,1.8528725298928128
Peru,2019,2.1191277469550505
Peru,2020,1.9642415933672208
Peru,2021,1.9730330387609427
Peru,2022,2.1176038112779145
Peru,2023,2.1584512423249262
Peru,2024,2.3224732611139594
Peru,2025,2.185971071053345
Chile,2015,4.484810717516672
Chile,2016,4.437611449122815
Chile,2017,4.586776524346795
Chile,2018,4.413766997936851
Chile,2019,3.961039365333618
Chile,2020,4.287333120296447
Chile,2021,3.956304781202872
Chile,2022,4.465235685122755
Chile,2023,3.999077994700662
Chile,2024,4.509518681567787
Chile,2025,4.08590573216366
United Kingdom,2015,6.703684378623328
United Kingdom,2016,6.88194619111033
United Kingdom,2017,6.793037962473566
United Kingdom,2018,6.227760056953944
United Kingdom,2019,5.365951799858495
United Kingdom,2020,6.09189840619041
United Kingdom,2021,5.730505224658074
United Kingdom,2022,5.798681190082175
United Kingdom,2023,5.214702296768745
United Kingdom,2024,5.866949968743254
United Kingdom,2025,5.115992895614406
Germany,2015,8.595779775959215
Germany,2016,9.549533795217098
Germany,2017,8.776970658524347
Germany,2018,8.988389365878266
Germany,2019,7.962809273768829
Germany,2020,9.104508202388972
Germany,2021,8.332502678872435
Germany,2022,8.51249273863334
Germany,2023,7.918914495487884
Germany,2024,7.828189810299755
Germany,2025,8.600438448936627
France,2015,5.271460574675978
France,2016,4.3356106942638
France,2017,4.652844552737684
France,2018,5.04346289500229
France,2019,4.275668694310731
France,2020,4.917315565597817
France,2021,4.092523675085339
France,2022,4.44442363351198
France,2023,3.9764909279910015
France,2024,4.75613576300918
France,2025,4.516547767431235
Italy,2015,6.143951368780437
Italy,2016,5.6416238837242885
Italy,2017,5.279701518137719
Italy,2018,5.915148189196858
Italy,2019,5.636365958431334
Italy,2020,5.3874074268768055
Italy,2021,5.059438811593662
Italy,2022,5.703570841514204
Italy,2023,5.553455762631146
Italy,2024,5.389626181456055
Italy,2025,5.831970576268145
Spain,2015,5.253893666828996
Spain,2016,5.0965622164990005
Spain,2017,5.286786033172594
Spain,2018,5.007435878755226
Spain,2019,4.833328356549944
Spain,2020,4.553875132840771
Spain,2021,4.462207586513992
Spain,2022,4.786701205950377
Spain,2023,4.423541544916536
Spain,2024,4.447178008165414
Spain,2025,4.714567028498904
Netherlands,2015,8.899128996985445
Netherlands,2016,8.497190528347335
Netherlands,2017,9.656851009710932
Netherlands,2018,8.555749142242517
Netherlands,2019,8.961742891549774
Netherlands,2020,9.152062355216488
Netherlands,2021,9.776788061863593
Netherlands,2022,8.252625648665983
Netherlands,2023,9.537236463817235
Netherlands,2024,9.626056305183175
Netherlands,2025,9.510893377038633
Sweden,2015,4.009841179460825
Sweden,2016,3.875874983713086
Sweden,2017,3.6426905091215684
Sweden,2018,4.183839872530896
Sweden,2019,3.9105967210717902
Sweden,2020,3.6908526847416363
Sweden,2021,3.9166866212910905
Sweden,2022,3.5486518557593367
Sweden,2023,3.5887916070122916
Sweden,2024,3.370837838071195
Sweden,2025,3.344736623844753
Norway,2015,6.780961238393577
Norway,2016,7.178788830888748
Norway,2017,7.026512250385931
Norway,2018,6.8514272877823394
Norway,2019,6.360375248535677
Norway,2020,6.1788610620983535
Norway,2021,7.159727217996798
Norway,2022,6.605437485085478
Norway,2023,6.585063353028873
Norway,2024,6.035439644601385
Norway,2025,7.059063609840496
Iceland,2015,7.092829389132493
Iceland,2016,7.742532051261698
Iceland,2017,7.778002945950359
Iceland,2018,7.5832192009767825
Iceland,2019,7.615787277597726
Iceland,2020,7.677946314378897
Iceland,2021,7.35059358081017
Iceland,2022,7.081688687521928
Iceland,2023,7.585838758992253
Iceland,2024,6.9581939902079295
Iceland,2025,6.7416222315262875
India,2015,1.6560613775718076
India,2016,1.8887560696585817
India,2017,1.8677616249738185
India,2018,2.0919815813506375
India,2019,2.4112174392684897
India,2020,1.960036799169023
India,2021,2.0420576565974646
India,2022,2.3954734348674247
India,2023,2.421858450914097
India,2024,2.617219469850392
India,2025,2.5719831020829833
China,2015,8.11086781440954
China,2016,7.532449496840926
China,2017,8.457156742662567
China,2018,8.20368576829123
China,2019,7.205712917165426
China,2020,8.742180320384255
China,2021,7.610884032724221
China,2022,8.475965346530025
China,2023,9.166059908334855
China,2024,9.171889215554813
China,2025,8.79738204971557
Japan,2015,9.123588452928837
Japan,2016,10.23489792201033
Japan,2017,8.999287181911775
Japan,2018,9.76589734387967
Japan,2019,9.9135098413702
Japan,2020,9.733553003841157
Japan,2021,8.27755824399691
Japan,2022,9.079059458211617
Japan,2023,9.247836267281649
Japan,2024,8.446955817464579
Japan,2025,9.133664508926227
South Korea,2015,11.393998033939944
South Korea,2016,12.865586291704169
South Korea,2017,10.726121708438246
South Korea,2018,11.380338301455627
South Korea,2019,11.73595933096075
South Korea,2020,11.40386121607207
South Korea,2021,10.950717389645236
